rank,quota,institute,state,course,allottedCategory,candidateCategory,phase
24959,All India,"Raichur Inst. of Medical Sci., Raichur",Karnataka,MBBS,EWS,EWS,3
22584,All India,"Raichur Inst. of Medical Sci., Raichur",Karnataka,MBBS,Open,General,3
618950,All India,"Raichur Inst. of Medical Sci., Raichur",Karnataka,MBBS,Open PwD,General PwD,1
896492,All India,"Raichur Inst. of Medical Sci., Raichur",Karnataka,MBBS,Open PwD,GNYes,3
23033,All India,"Raichur Inst. of Medical Sci., Raichur",Karnataka,MBBS,OBC,OBC,3
790290,All India,"Raichur Inst. of Medical Sci., Raichur",Karnataka,MBBS,OBC PwD,OBC PwD,1
120846,All India,"Raichur Inst. of Medical Sci., Raichur",Karnataka,MBBS,SC,SC,2
147487,All India,"Raichur Inst. of Medical Sci., Raichur",Karnataka,MBBS,ST,ST,3
24993,All India,Raiganj Government Medical College,West Bengal,MBBS,EWS,EWS,3
23373,All India,Raiganj Government Medical College,West Bengal,MBBS,Open,General,3
617511,All India,Raiganj Government Medical College,West Bengal,MBBS,Open PwD,General PwD,1
718507,All India,Raiganj Government Medical College,West Bengal,MBBS,Open PwD,GNYes,2
24635,All India,Raiganj Government Medical College,West Bengal,MBBS,OBC,OBC,3
129534,All India,Raiganj Government Medical College,West Bengal,MBBS,SC,SC,3
139591,All India,Raiganj Government Medical College,West Bengal,MBBS,ST,ST,2
496103,Deemed/Paid Seats Quota,Raja Rajeswari Medical College Bengaluru,Karnataka,MBBS,Open,EWS,3
526412,Deemed/Paid Seats Quota,Raja Rajeswari Medical College Bengaluru,Karnataka,MBBS,Open,General,3
328413,Deemed/Paid Seats Quota,Raja Rajeswari Medical College Bengaluru,Karnataka,MBBS,Open,GNYes,2
515234,Deemed/Paid Seats Quota,Raja Rajeswari Medical College Bengaluru,Karnataka,MBBS,Open,OBC,3
513156,Deemed/Paid Seats Quota,Raja Rajeswari Medical College Bengaluru,Karnataka,MBBS,Open,SC,3
395111,Deemed/Paid Seats Quota,Raja Rajeswari Medical College Bengaluru,Karnataka,MBBS,Open,ST,3
1067983,Non-Resident Indian,Raja Rajeswari Medical College Bengaluru,Karnataka,MBBS,Open,General,1
1317215,Non-Resident Indian,Raja Rajeswari Medical College Bengaluru,Karnataka,MBBS,Open,OBC,3
1149195,Non-Resident Indian,Raja Rajeswari Medical College Bengaluru,Karnataka,MBBS,Open,SC,1
60380,All India,Rajah Muthiah Dental College and Hos.,Tamil Nadu,BDS,EWS,EWS,3
42988,All India,Rajah Muthiah Dental College and Hos.,Tamil Nadu,BDS,Open,General,3
1203500,All India,Rajah Muthiah Dental College and Hos.,Tamil Nadu,BDS,Open PwD,GNYes,3
47378,All India,Rajah Muthiah Dental College and Hos.,Tamil Nadu,BDS,OBC,OBC,3
963428,All India,Rajah Muthiah Dental College and Hos.,Tamil Nadu,BDS,Open PwD,OBC PwD,1
175255,All India,Rajah Muthiah Dental College and Hos.,Tamil Nadu,BDS,SC,SC,3
231324,All India,Rajah Muthiah Dental College and Hos.,Tamil Nadu,BDS,ST,ST,2
29569,All India,Rajah Muthiah Medical College,Tamil Nadu,MBBS,EWS,EWS,3
19058,All India,Rajah Muthiah Medical College,Tamil Nadu,MBBS,Open,General,3
785589,All India,Rajah Muthiah Medical College,Tamil Nadu,MBBS,Open PwD,General PwD,1
20243,All India,Rajah Muthiah Medical College,Tamil Nadu,MBBS,OBC,OBC,3
132020,All India,Rajah Muthiah Medical College,Tamil Nadu,MBBS,SC,SC,3
144649,All India,Rajah Muthiah Medical College,Tamil Nadu,MBBS,ST,ST,2
22134,All India,Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Maharashtra,MBBS,EWS,EWS,3
16659,All India,Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Maharashtra,MBBS,Open,General,3
19270,All India,Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Maharashtra,MBBS,OBC,OBC,3
287149,All India,Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Maharashtra,MBBS,OBC PwD,OBC PwD,2
109831,All India,Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Maharashtra,MBBS,SC,SC,3
127579,All India,Rajarshee Chhatrapati Shahu Maharaj Government Medical College Kolhapur,Maharashtra,MBBS,ST,ST,3
8785,All India,"Rajendra Inst. of Med. Sci., Ranchi",Jharkhand,MBBS,EWS,EWS,3
8595,All India,"Rajendra Inst. of Med. Sci., Ranchi",Jharkhand,MBBS,Open,General,3
8353,All India,"Rajendra Inst. of Med. Sci., Ranchi",Jharkhand,MBBS,Open,OBC,3
429107,All India,"Rajendra Inst. of Med. Sci., Ranchi",Jharkhand,MBBS,OBC PwD,OBC PwD,1
89481,All India,"Rajendra Inst. of Med. Sci., Ranchi",Jharkhand,MBBS,SC,SC,3
83756,All India,"Rajendra Inst. of Med. Sci., Ranchi",Jharkhand,MBBS,ST,ST,1
24686,All India,Rajiv Gandhi Institute Medical Sce of Adilabad,Telangana,MBBS,EWS,EWS,3
21702,All India,Rajiv Gandhi Institute Medical Sce of Adilabad,Telangana,MBBS,Open,General,3
22374,All India,Rajiv Gandhi Institute Medical Sce of Adilabad,Telangana,MBBS,OBC,OBC,3
121285,All India,Rajiv Gandhi Institute Medical Sce of Adilabad,Telangana,MBBS,SC,SC,3
69858,All India,Rajiv Gandhi Institute Medical Sce of Adilabad,Telangana,MBBS,ST,ST,1
26189,All India,"Rajiv Gandhi Institute of Medical Sciences, Kadapa",Andhra Pradesh,MBBS,EWS,EWS,3
21569,All India,"Rajiv Gandhi Institute of Medical Sciences, Kadapa",Andhra Pradesh,MBBS,Open,General,3
22499,All India,"Rajiv Gandhi Institute of Medical Sciences, Kadapa",Andhra Pradesh,MBBS,OBC,OBC,3
111227,All India,"Rajiv Gandhi Institute of Medical Sciences, Kadapa",Andhra Pradesh,MBBS,SC,SC,2
147831,All India,"Rajiv Gandhi Institute of Medical Sciences, Kadapa",Andhra Pradesh,MBBS,ST,ST,3
15760,All India,"Rajiv Gandhi Medical College, Thane",Maharashtra,MBBS,EWS,EWS,3
11786,All India,"Rajiv Gandhi Medical College, Thane",Maharashtra,MBBS,Open,General,3
734012,All India,"Rajiv Gandhi Medical College, Thane",Maharashtra,MBBS,Open PwD,GNYes,3
14118,All India,"Rajiv Gandhi Medical College, Thane",Maharashtra,MBBS,OBC,OBC,3
365368,All India,"Rajiv Gandhi Medical College, Thane",Maharashtra,MBBS,Open PwD,OBC PwD,2
95419,All India,"Rajiv Gandhi Medical College, Thane",Maharashtra,MBBS,SC,SC,3
367321,All India,"Rajiv Gandhi Medical College, Thane",Maharashtra,MBBS,Open PwD,SC PwD,1
108496,All India,"Rajiv Gandhi Medical College, Thane",Maharashtra,MBBS,ST,ST,3
17316,All India,"Rajkiya Medical College, Jalaun",Uttar Pradesh,MBBS,EWS,EWS,3
16365,All India,"Rajkiya Medical College, Jalaun",Uttar Pradesh,MBBS,Open,General,3
16785,All India,"Rajkiya Medical College, Jalaun",Uttar Pradesh,MBBS,OBC,OBC,3
101439,All India,"Rajkiya Medical College, Jalaun",Uttar Pradesh,MBBS,SC,SC,3
114568,All India,"Rajkiya Medical College, Jalaun",Uttar Pradesh,MBBS,ST,ST,3
25218,All India,Rajmata Shrimati Devendra Kumari Singhdeo Government Medical College,Chhattisgarh,MBBS,EWS,EWS,3
21002,All India,Rajmata Shrimati Devendra Kumari Singhdeo Government Medical College,Chhattisgarh,MBBS,Open,General,2
23139,All India,Rajmata Shrimati Devendra Kumari Singhdeo Government Medical College,Chhattisgarh,MBBS,OBC,OBC,3
115297,All India,Rajmata Shrimati Devendra Kumari Singhdeo Government Medical College,Chhattisgarh,MBBS,SC,SC,2
143730,All India,Rajmata Shrimati Devendra Kumari Singhdeo Government Medical College,Chhattisgarh,MBBS,ST,ST,3
25107,All India,Rampurhat Govt Medical College Rampurhat,West Bengal,MBBS,EWS,EWS,3
23485,All India,Rampurhat Govt Medical College Rampurhat,West Bengal,MBBS,Open,General,3
24310,All India,Rampurhat Govt Medical College Rampurhat,West Bengal,MBBS,OBC,OBC,3
129745,All India,Rampurhat Govt Medical College Rampurhat,West Bengal,MBBS,SC,SC,3
146954,All India,Rampurhat Govt Medical College Rampurhat,West Bengal,MBBS,ST,ST,3
25710,All India,"Rangaraya Medical College, Kakinada",Andhra Pradesh,MBBS,EWS,EWS,3
20083,All India,"Rangaraya Medical College, Kakinada",Andhra Pradesh,MBBS,Open,General,3
465290,All India,"Rangaraya Medical College, Kakinada",Andhra Pradesh,MBBS,Open PwD,General PwD,1
893528,All India,"Rangaraya Medical College, Kakinada",Andhra Pradesh,MBBS,Open PwD,GNYes,2
21840,All India,"Rangaraya Medical College, Kakinada",Andhra Pradesh,MBBS,OBC,OBC,3
1161027,All India,"Rangaraya Medical College, Kakinada",Andhra Pradesh,MBBS,OBC PwD,OBC PwD,3
95122,All India,"Rangaraya Medical College, Kakinada",Andhra Pradesh,MBBS,SC,SC,3
139038,All India,"Rangaraya Medical College, Kakinada",Andhra Pradesh,MBBS,ST,ST,3
16415,All India,"Rani Durgavati Medical College, Banda",Uttar Pradesh,MBBS,EWS,EWS,2
15296,All India,"Rani Durgavati Medical College, Banda",Uttar Pradesh,MBBS,Open,General,3
444873,All India,"Rani Durgavati Medical College, Banda",Uttar Pradesh,MBBS,Open PwD,General PwD,1
582737,All India,"Rani Durgavati Medical College, Banda",Uttar Pradesh,MBBS,Open PwD,GNYes,2
17225,All India,"Rani Durgavati Medical College, Banda",Uttar Pradesh,MBBS,OBC,OBC,3
102184,All India,"Rani Durgavati Medical College, Banda",Uttar Pradesh,MBBS,SC,SC,3
114515,All India,"Rani Durgavati Medical College, Banda",Uttar Pradesh,MBBS,ST,ST,3
50682,All India,"Regional Dental College, Guwahati",Assam,BDS,EWS,EWS,2
26533,All India,"Regional Dental College, Guwahati",Assam,BDS,Open,General,2
46668,All India,"Regional Dental College, Guwahati",Assam,BDS,OBC,OBC,3
1237772,All India,"Regional Dental College, Guwahati",Assam,BDS,OBC PwD,OBC PwD,3
180514,All India,"Regional Dental College, Guwahati",Assam,BDS,SC,SC,3
222421,All India,"Regional Dental College, Guwahati",Assam,BDS,ST,ST,3
25420,All India,"Regional Inst of Medical Sci, Imphal",Manipur,MBBS,EWS,EWS,2
22377,All India,"Regional Inst of Medical Sci, Imphal",Manipur,MBBS,Open,General,3
22056,All India,"Regional Inst of Medical Sci, Imphal",Manipur,MBBS,OBC,OBC,2
157432,All India,"Regional Inst of Medical Sci, Imphal",Manipur,MBBS,Open PwD,OBC PwD,1
64770,All India,"Regional Inst of Medical Sci, Imphal",Manipur,MBBS,SC,SC,1
84935,All India,"Regional Inst of Medical Sci, Imphal",Manipur,MBBS,ST,ST,2
27662,All India,RIMS Srikakulam,Andhra Pradesh,MBBS,EWS,EWS,3
23359,All India,RIMS Srikakulam,Andhra Pradesh,MBBS,Open,General,3
842275,All India,RIMS Srikakulam,Andhra Pradesh,MBBS,Open PwD,General PwD,1
951374,All India,RIMS Srikakulam,Andhra Pradesh,MBBS,Open PwD,GNYes,2
23851,All India,RIMS Srikakulam,Andhra Pradesh,MBBS,OBC,OBC,3
122928,All India,RIMS Srikakulam,Andhra Pradesh,MBBS,SC,SC,3
151351,All India,RIMS Srikakulam,Andhra Pradesh,MBBS,ST,ST,3
27619,All India,"RIMS, Ongole",Andhra Pradesh,MBBS,EWS,EWS,3
22977,All India,"RIMS, Ongole",Andhra Pradesh,MBBS,Open,General,3
23253,All India,"RIMS, Ongole",Andhra Pradesh,MBBS,OBC,OBC,3
919870,All India,"RIMS, Ongole",Andhra Pradesh,MBBS,OBC PwD,OBC PwD,1
105786,All India,"RIMS, Ongole",Andhra Pradesh,MBBS,SC,SC,2
130580,All India,"RIMS, Ongole",Andhra Pradesh,MBBS,ST,ST,2
36416,All India,"RUHS College of Dental Science, Jaipur",Rajasthan,BDS,EWS,EWS,2
6406,All India,"RUHS College of Dental Science, Jaipur",Rajasthan,BDS,Open,General,2
30485,All India,"RUHS College of Dental Science, Jaipur",Rajasthan,BDS,OBC,OBC,3
149021,All India,"RUHS College of Dental Science, Jaipur",Rajasthan,BDS,SC,SC,3
190875,All India,"RUHS College of Dental Science, Jaipur",Rajasthan,BDS,ST,ST,2
5194,All India,"RUHS College of Medical Sciences, Jaipur",Rajasthan,MBBS,EWS,EWS,2
4098,All India,"RUHS College of Medical Sciences, Jaipur",Rajasthan,MBBS,Open,General,2
178343,All India,"RUHS College of Medical Sciences, Jaipur",Rajasthan,MBBS,Open PwD,General PwD,1
5859,All India,"RUHS College of Medical Sciences, Jaipur",Rajasthan,MBBS,OBC,OBC,3
395319,All India,"RUHS College of Medical Sciences, Jaipur",Rajasthan,MBBS,Open PwD,OBC PwD,2
47055,All India,"RUHS College of Medical Sciences, Jaipur",Rajasthan,MBBS,SC,SC,3
710593,All India,"RUHS College of Medical Sciences, Jaipur",Rajasthan,MBBS,SC PwD,SC PwD,1
49630,All India,"RUHS College of Medical Sciences, Jaipur",Rajasthan,MBBS,ST,ST,3
599324,Deemed/Paid Seats Quota,"Rural Dental College, Loni",Maharashtra,BDS,Open,EWS,1
594083,Deemed/Paid Seats Quota,"Rural Dental College, Loni",Maharashtra,BDS,Open,General,1
598545,Deemed/Paid Seats Quota,"Rural Dental College, Loni",Maharashtra,BDS,Open,OBC,1
552531,Deemed/Paid Seats Quota,"Rural Dental College, Loni",Maharashtra,BDS,Open,SC,1
422467,Deemed/Paid Seats Quota,"Rural Dental College, Loni",Maharashtra,BDS,Open,ST,3
1003176,Non-Resident Indian,"Rural Dental College, Loni",Maharashtra,BDS,Open,General,2
1041173,Non-Resident Indian,"Rural Dental College, Loni",Maharashtra,BDS,Open,OBC,3
807766,Non-Resident Indian,"Rural Dental College, Loni",Maharashtra,BDS,Open,SC,3
138242,Deemed/Paid Seats Quota,"Rural Medical College and PIMS, Loni",Maharashtra,MBBS,Open,EWS,2
136432,Deemed/Paid Seats Quota,"Rural Medical College and PIMS, Loni",Maharashtra,MBBS,Open,General,2
139826,Deemed/Paid Seats Quota,"Rural Medical College and PIMS, Loni",Maharashtra,MBBS,Open,OBC,3
746983,Non-Resident Indian,"Rural Medical College and PIMS, Loni",Maharashtra,MBBS,Open,EWS,2
1055870,Non-Resident Indian,"Rural Medical College and PIMS, Loni",Maharashtra,MBBS,Open,General,1
1295576,Non-Resident Indian,"Rural Medical College and PIMS, Loni",Maharashtra,MBBS,Open,OBC,1
849467,Non-Resident Indian,"Rural Medical College and PIMS, Loni",Maharashtra,MBBS,Open,OBC PwD,1
511620,Non-Resident Indian,"Rural Medical College and PIMS, Loni",Maharashtra,MBBS,Open,ST,1
41751,All India,"S.C.B. Medical Coll(Dental), Cuttack",Odisha,BDS,EWS,EWS,3
36690,All India,"S.C.B. Medical Coll(Dental), Cuttack",Odisha,BDS,Open,General,2
41519,All India,"S.C.B. Medical Coll(Dental), Cuttack",Odisha,BDS,OBC,OBC,2
147621,All India,"S.C.B. Medical Coll(Dental), Cuttack",Odisha,BDS,SC,SC,3
240285,All India,"S.C.B. Medical Coll(Dental), Cuttack",Odisha,BDS,ST,ST,3
7747,All India,"S.C.B. Medical College, Cuttack",Odisha,MBBS,EWS,EWS,2
4959,All India,"S.C.B. Medical College, Cuttack",Odisha,MBBS,Open,General,2
7351,All India,"S.C.B. Medical College, Cuttack",Odisha,MBBS,OBC,OBC,3
39686,All India,"S.C.B. Medical College, Cuttack",Odisha,MBBS,SC,SC,2
119728,All India,"S.C.B. Medical College, Cuttack",Odisha,MBBS,ST,ST,3
1892,All India,"S.M.S. Medical College, Jaipur",Rajasthan,MBBS,EWS,EWS,1
1129,All India,"S.M.S. Medical College, Jaipur",Rajasthan,MBBS,Open,General,1
2531,All India,"S.M.S. Medical College, Jaipur",Rajasthan,MBBS,Open,OBC,3
359030,All India,"S.M.S. Medical College, Jaipur",Rajasthan,MBBS,Open PwD,OBC PwD,2
32890,All India,"S.M.S. Medical College, Jaipur",Rajasthan,MBBS,SC,SC,3
29245,All India,"S.M.S. Medical College, Jaipur",Rajasthan,MBBS,ST,ST,2
12381,All India,"S.N. Medical College, Agra",Uttar Pradesh,MBBS,EWS,EWS,3
8950,All India,"S.N. Medical College, Agra",Uttar Pradesh,MBBS,Open,General,3
10008,All India,"S.N. Medical College, Agra",Uttar Pradesh,MBBS,OBC,OBC,3
79264,All India,"S.N. Medical College, Agra",Uttar Pradesh,MBBS,SC,SC,3
89243,All India,"S.N. Medical College, Agra",Uttar Pradesh,MBBS,ST,ST,3
17397,All India,"S.S. Medical College, Rewa",Madhya Pradesh,MBBS,EWS,EWS,3
14411,All India,"S.S. Medical College, Rewa",Madhya Pradesh,MBBS,Open,General,3
15058,All India,"S.S. Medical College, Rewa",Madhya Pradesh,MBBS,OBC,OBC,3
98954,All India,"S.S. Medical College, Rewa",Madhya Pradesh,MBBS,SC,SC,3
107096,All India,"S.S. Medical College, Rewa",Madhya Pradesh,MBBS,ST,ST,3
16750,All India,"Sagar Dutta Medical College & Hospital, Kolkata",West Bengal,MBBS,EWS,EWS,3
763736,All India,"Sagar Dutta Medical College & Hospital, Kolkata",West Bengal,MBBS,EWS PwD,EWS PwD,1
16600,All India,"Sagar Dutta Medical College & Hospital, Kolkata",West Bengal,MBBS,Open,General,3
17637,All India,"Sagar Dutta Medical College & Hospital, Kolkata",West Bengal,MBBS,OBC,OBC,3
859291,All India,"Sagar Dutta Medical College & Hospital, Kolkata",West Bengal,MBBS,OBC PwD,OBC PwD,2
103280,All India,"Sagar Dutta Medical College & Hospital, Kolkata",West Bengal,MBBS,SC,SC,3
1289581,All India,"Sagar Dutta Medical College & Hospital, Kolkata",West Bengal,MBBS,SC PwD,SC PwD,1
127811,All India,"Sagar Dutta Medical College & Hospital, Kolkata",West Bengal,MBBS,ST,ST,3
24577,All India,"Saheed Laxman Nayak Med. College and Hos., Koraput",Odisha,MBBS,EWS,EWS,2
24372,All India,"Saheed Laxman Nayak Med. College and Hos., Koraput",Odisha,MBBS,Open,General,3
744200,All India,"Saheed Laxman Nayak Med. College and Hos., Koraput",Odisha,MBBS,Open PwD,General PwD,1
25153,All India,"Saheed Laxman Nayak Med. College and Hos., Koraput",Odisha,MBBS,OBC,OBC,3
94596,All India,"Saheed Laxman Nayak Med. College and Hos., Koraput",Odisha,MBBS,SC,SC,2
144424,All India,"Saheed Laxman Nayak Med. College and Hos., Koraput",Odisha,MBBS,ST,ST,2
26733,All India,Saheed Rendo Majhi Medical College & Hospital,Odisha,MBBS,EWS,EWS,3
25048,All India,Saheed Rendo Majhi Medical College & Hospital,Odisha,MBBS,Open,General,3
25255,All India,Saheed Rendo Majhi Medical College & Hospital,Odisha,MBBS,OBC,OBC,3
1011796,All India,Saheed Rendo Majhi Medical College & Hospital,Odisha,MBBS,OBC PwD,OBC PwD,3
102835,All India,Saheed Rendo Majhi Medical College & Hospital,Odisha,MBBS,SC,SC,2
150188,All India,Saheed Rendo Majhi Medical College & Hospital,Odisha,MBBS,ST,ST,3
708277,Deemed/Paid Seats Quota,"Santosh Dental College and Hospital, Ghaziabad",Uttar Pradesh,BDS,Open,EWS,1
728709,Deemed/Paid Seats Quota,"Santosh Dental College and Hospital, Ghaziabad",Uttar Pradesh,BDS,Open,General,1
731183,Deemed/Paid Seats Quota,"Santosh Dental College and Hospital, Ghaziabad",Uttar Pradesh,BDS,Open,OBC,1
649854,Deemed/Paid Seats Quota,"Santosh Dental College and Hospital, Ghaziabad",Uttar Pradesh,BDS,Open,SC,2
480965,Deemed/Paid Seats Quota,"Santosh Medical College and Hospital, Ghaziabad",Uttar Pradesh,MBBS,Open,EWS,1
588923,Deemed/Paid Seats Quota,"Santosh Medical College and Hospital, Ghaziabad",Uttar Pradesh,MBBS,Open,General,3
575953,Deemed/Paid Seats Quota,"Santosh Medical College and Hospital, Ghaziabad",Uttar Pradesh,MBBS,Open,OBC,3
581684,Deemed/Paid Seats Quota,"Santosh Medical College and Hospital, Ghaziabad",Uttar Pradesh,MBBS,Open,SC,3
1076334,Non-Resident Indian,"Santosh Medical College and Hospital, Ghaziabad",Uttar Pradesh,MBBS,Open,General,1
1119695,Non-Resident Indian,"Santosh Medical College and Hospital, Ghaziabad",Uttar Pradesh,MBBS,Open,OBC,1
24137,All India,Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,West Bengal,MBBS,EWS,EWS,2
23215,All India,Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,West Bengal,MBBS,Open,General,3
586162,All India,Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,West Bengal,MBBS,Open PwD,General PwD,1
23387,All India,Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,West Bengal,MBBS,OBC,OBC,3
122842,All India,Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,West Bengal,MBBS,SC,SC,2
137499,All India,Sarat Chandra Chattopadhyay Govt. Medical College & Hospital,West Bengal,MBBS,ST,ST,2
7013,All India,"Sardar Patel Medical College, Bikaner",Rajasthan,MBBS,EWS,EWS,2
5933,All India,"Sardar Patel Medical College, Bikaner",Rajasthan,MBBS,Open,General,3
6177,All India,"Sardar Patel Medical College, Bikaner",Rajasthan,MBBS,OBC,OBC,3
52092,All India,"Sardar Patel Medical College, Bikaner",Rajasthan,MBBS,SC,SC,3
68309,All India,"Sardar Patel Medical College, Bikaner",Rajasthan,MBBS,ST,ST,2
900304,Deemed/Paid Seats Quota,Sathyabama Univ. Dental College and Hospt. Chennai,Tamil Nadu,BDS,Open,EWS,1
941791,Deemed/Paid Seats Quota,Sathyabama Univ. Dental College and Hospt. Chennai,Tamil Nadu,BDS,Open,General,1
943205,Deemed/Paid Seats Quota,Sathyabama Univ. Dental College and Hospt. Chennai,Tamil Nadu,BDS,Open,OBC,1
933025,Deemed/Paid Seats Quota,Sathyabama Univ. Dental College and Hospt. Chennai,Tamil Nadu,BDS,Open,SC,1
224558,Deemed/Paid Seats Quota,"Saveetha Dental College, Chennai",Tamil Nadu,BDS,Open,EWS,1
547121,Deemed/Paid Seats Quota,"Saveetha Dental College, Chennai",Tamil Nadu,BDS,Open,General,2
513226,Deemed/Paid Seats Quota,"Saveetha Dental College, Chennai",Tamil Nadu,BDS,Open,OBC,1
306477,Deemed/Paid Seats Quota,"Saveetha Dental College, Chennai",Tamil Nadu,BDS,Open,SC,1
496154,Deemed/Paid Seats Quota,"Saveetha Dental College, Chennai",Tamil Nadu,BDS,Open,ST,1
1096035,Non-Resident Indian,"Saveetha Dental College, Chennai",Tamil Nadu,BDS,Open,General,1
521854,Deemed/Paid Seats Quota,"Saveetha Medical College, Chennai",Tamil Nadu,MBBS,Open,EWS,2
525685,Deemed/Paid Seats Quota,"Saveetha Medical College, Chennai",Tamil Nadu,MBBS,Open,General,2
523108,Deemed/Paid Seats Quota,"Saveetha Medical College, Chennai",Tamil Nadu,MBBS,Open,OBC,2
410301,Deemed/Paid Seats Quota,"Saveetha Medical College, Chennai",Tamil Nadu,MBBS,Open,SC,1
521311,Deemed/Paid Seats Quota,SBKS Med. Inst. and Res. Centre,Gujarat,MBBS,Open,EWS,3
529332,Deemed/Paid Seats Quota,SBKS Med. Inst. and Res. Centre,Gujarat,MBBS,Open,General,3
